,title,company,salary,summary
38,SALES ASSOCIATE,Dollar General,,"Operate cash register and scanner to itemize and total customer’s purchase, collect payment from customers and make change, bag merchandise, and assist…"
39,"barista - Store# 25782, AUGUSTA JOURNAL SQUARE",Starbucks,,"Follows Starbucks operational policies and procedures, including those for cash handling and safety and security, to ensure the safety of all partners during…"
40,Full-Time Teller - Augusta,cPort Credit Union,,CPort Credit Union is currently accepting applications for a full-time teller position for the Augusta area.Saturday hours are required for this position.
41,Activities Aide,Woodlands Senior Living of Hallowell,Up to $18.50 an hour,"A current, valid license to operate a vehicle in the state of Maine and a driving record that is satisfactory to the company may be required."
42,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
43,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
44,Baseball Coach,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
45,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
46,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
47,Track Coaches,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
48,Warehouse Stocker - $16.00 per hour,Pine State Spirits,$16 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
49,KVVanDriverWaterville-,Kennebec Valley Community Action Program (KVCAP),,"Age 21 or over, have a valid Maine driver’s license, and a good driving record, then this may be.Experience as a licensed driver."
50,Cart Retrieval/Maintenance Associates,Christmas Tree Shops,,"Engage customers in a courteous, helpful, and respectful manner, promptly and politely responds to customer inquiries and customer requests for support."
51,PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"Orally refers to expressing spoken ideas or facts clearly and logically when answering questions, giving instructions, and.At the level required by the job."
52,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
53,Activities Aide,Woodlands Senior Living of Hallowell,Up to $18.50 an hour,"A current, valid license to operate a vehicle in the state of Maine and a driving record that is satisfactory to the company may be required."
54,Full-Time Teller - Augusta,cPort Credit Union,,CPort Credit Union is currently accepting applications for a full-time teller position for the Augusta area.Saturday hours are required for this position.
55,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
56,Warehouse Stocker - $15.00 per hour,Pine State Beverage,$15 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
57,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
58,Early Morning Stockers,Christmas Tree Shops,,"Performs additional duties as required including, but not limited to, break room and restroom housekeeping, price changes, furniture assembly, cart retrieval,…"
59,Cashiers,Christmas Tree Shops,,"Process customer transactions through the register and customer service desk.Return misplaced product, customer returns, and other product gathered in the…"
60,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
61,Track Coaches,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
62,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
63,KVVanDriverWaterville-,Kennebec Valley Community Action Program (KVCAP),,"Age 21 or over, have a valid Maine driver’s license, and a good driving record, then this may be.Experience as a licensed driver."
64,Warehouse Stocker - $16.00 per hour,Pine State Spirits,$16 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
65,Activities Aide,Woodlands Senior Living of Hallowell,Up to $18.50 an hour,"A current, valid license to operate a vehicle in the state of Maine and a driving record that is satisfactory to the company may be required."
66,Cart Retrieval/Maintenance Associates,Christmas Tree Shops,,"Engage customers in a courteous, helpful, and respectful manner, promptly and politely responds to customer inquiries and customer requests for support."
67,Full-Time Teller - Augusta,cPort Credit Union,,CPort Credit Union is currently accepting applications for a full-time teller position for the Augusta area.Saturday hours are required for this position.
68,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
69,PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"Orally refers to expressing spoken ideas or facts clearly and logically when answering questions, giving instructions, and.At the level required by the job."
70,Warehouse Stocker - $15.00 per hour,Pine State Beverage,$15 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
71,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
72,Early Morning Stockers,Christmas Tree Shops,,"Performs additional duties as required including, but not limited to, break room and restroom housekeeping, price changes, furniture assembly, cart retrieval,…"
73,Baseball Coach,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
74,Cashiers,Christmas Tree Shops,,"Process customer transactions through the register and customer service desk.Return misplaced product, customer returns, and other product gathered in the…"
75,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
76,KVVanDriverWaterville-,Kennebec Valley Community Action Program (KVCAP),,"Age 21 or over, have a valid Maine driver’s license, and a good driving record, then this may be.Experience as a licensed driver."
77,Track Coaches,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
78,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
79,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
80,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
81,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
82,Warehouse Stocker - $16.00 per hour,Pine State Spirits,$16 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
83,Activities Aide,Woodlands Senior Living of Hallowell,Up to $18.50 an hour,"A current, valid license to operate a vehicle in the state of Maine and a driving record that is satisfactory to the company may be required."
84,Cart Retrieval/Maintenance Associates,Christmas Tree Shops,,"Engage customers in a courteous, helpful, and respectful manner, promptly and politely responds to customer inquiries and customer requests for support."
85,"barista - Store# 25782, AUGUSTA JOURNAL SQUARE",Starbucks,,"Follows Starbucks operational policies and procedures, including those for cash handling and safety and security, to ensure the safety of all partners during…"
86,Full-Time Teller - Augusta,cPort Credit Union,,CPort Credit Union is currently accepting applications for a full-time teller position for the Augusta area.Saturday hours are required for this position.
87,PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"Orally refers to expressing spoken ideas or facts clearly and logically when answering questions, giving instructions, and.At the level required by the job."
88,SALES ASSOCIATE,Dollar General,,"Operate cash register and scanner to itemize and total customer’s purchase, collect payment from customers and make change, bag merchandise, and assist…"
89,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
90,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
91,Track Coaches,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
92,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
93,KVVanDriverWaterville-,Kennebec Valley Community Action Program (KVCAP),,"Age 21 or over, have a valid Maine driver’s license, and a good driving record, then this may be.Experience as a licensed driver."
94,Warehouse Stocker - $16.00 per hour,Pine State Spirits,$16 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
95,Activities Aide,Woodlands Senior Living of Hallowell,Up to $18.50 an hour,"A current, valid license to operate a vehicle in the state of Maine and a driving record that is satisfactory to the company may be required."
96,Cart Retrieval/Maintenance Associates,Christmas Tree Shops,,"Engage customers in a courteous, helpful, and respectful manner, promptly and politely responds to customer inquiries and customer requests for support."
97,Full-Time Teller - Augusta,cPort Credit Union,,CPort Credit Union is currently accepting applications for a full-time teller position for the Augusta area.Saturday hours are required for this position.
98,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
99,PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"Orally refers to expressing spoken ideas or facts clearly and logically when answering questions, giving instructions, and.At the level required by the job."
100,Warehouse Stocker - $15.00 per hour,Pine State Beverage,$15 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
101,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
102,Early Morning Stockers,Christmas Tree Shops,,"Performs additional duties as required including, but not limited to, break room and restroom housekeeping, price changes, furniture assembly, cart retrieval,…"
103,Baseball Coach,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
104,Cashiers,Christmas Tree Shops,,"Process customer transactions through the register and customer service desk.Return misplaced product, customer returns, and other product gathered in the…"
105,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
106,KVVanDriverWaterville-,Kennebec Valley Community Action Program (KVCAP),,"Age 21 or over, have a valid Maine driver’s license, and a good driving record, then this may be.Experience as a licensed driver."
107,Track Coaches,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
108,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
109,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
110,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
111,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
112,Warehouse Stocker - $16.00 per hour,Pine State Spirits,$16 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
113,Activities Aide,Woodlands Senior Living of Hallowell,Up to $18.50 an hour,"A current, valid license to operate a vehicle in the state of Maine and a driving record that is satisfactory to the company may be required."
114,Cart Retrieval/Maintenance Associates,Christmas Tree Shops,,"Engage customers in a courteous, helpful, and respectful manner, promptly and politely responds to customer inquiries and customer requests for support."
115,"barista - Store# 25782, AUGUSTA JOURNAL SQUARE",Starbucks,,"Follows Starbucks operational policies and procedures, including those for cash handling and safety and security, to ensure the safety of all partners during…"
116,Full-Time Teller - Augusta,cPort Credit Union,,CPort Credit Union is currently accepting applications for a full-time teller position for the Augusta area.Saturday hours are required for this position.
117,PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"Orally refers to expressing spoken ideas or facts clearly and logically when answering questions, giving instructions, and.At the level required by the job."
118,SALES ASSOCIATE,Dollar General,,"Operate cash register and scanner to itemize and total customer’s purchase, collect payment from customers and make change, bag merchandise, and assist…"
119,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
120,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
121,KVVanDriverWaterville-,Kennebec Valley Community Action Program (KVCAP),,"Age 21 or over, have a valid Maine driver’s license, and a good driving record, then this may be.Experience as a licensed driver."
122,Track Coaches,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
123,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
124,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
125,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
126,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
127,Warehouse Stocker - $16.00 per hour,Pine State Spirits,$16 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
128,Activities Aide,Woodlands Senior Living of Hallowell,Up to $18.50 an hour,"A current, valid license to operate a vehicle in the state of Maine and a driving record that is satisfactory to the company may be required."
129,Cart Retrieval/Maintenance Associates,Christmas Tree Shops,,"Engage customers in a courteous, helpful, and respectful manner, promptly and politely responds to customer inquiries and customer requests for support."
130,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
131,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
132,Warehouse Stocker - $16.00 per hour,Pine State Spirits,$16 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
133,KVVanDriverWaterville-,Kennebec Valley Community Action Program (KVCAP),,"Age 21 or over, have a valid Maine driver’s license, and a good driving record, then this may be.Experience as a licensed driver."
134,Cart Retrieval/Maintenance Associates,Christmas Tree Shops,,"Engage customers in a courteous, helpful, and respectful manner, promptly and politely responds to customer inquiries and customer requests for support."
135,PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"Orally refers to expressing spoken ideas or facts clearly and logically when answering questions, giving instructions, and.At the level required by the job."
136,Activities Aide,Woodlands Senior Living of Hallowell,Up to $18.50 an hour,"A current, valid license to operate a vehicle in the state of Maine and a driving record that is satisfactory to the company may be required."
137,Full-Time Teller - Augusta,cPort Credit Union,,CPort Credit Union is currently accepting applications for a full-time teller position for the Augusta area.Saturday hours are required for this position.
138,Warehouse Stocker - $15.00 per hour,Pine State Beverage,$15 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
139,Early Morning Stockers,Christmas Tree Shops,,"Performs additional duties as required including, but not limited to, break room and restroom housekeeping, price changes, furniture assembly, cart retrieval,…"
140,Cashiers,Christmas Tree Shops,,"Process customer transactions through the register and customer service desk.Return misplaced product, customer returns, and other product gathered in the…"
141,Baseball Coach,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
142,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
143,Receiver,Christmas Tree Shops,,"Support housekeeping standards throughout facility, cleans back room and sales floor as needed.Acknowledge customers in a courteous, helpful and respectful…"
144,Program Support Assistant (Radiology),US Department of Veterans Affairs,"$35,265 - $45,847 a year","Assistance to the Radiology Administrative Officer and Management Team may involve wide variety of workload, patient front desk registration, processing and…"
145,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
146,Track Coaches,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
147,KVVanDriverWaterville-,Kennebec Valley Community Action Program (KVCAP),,"Age 21 or over, have a valid Maine driver’s license, and a good driving record, then this may be.Experience as a licensed driver."
148,Cart Retrieval/Maintenance Associates,Christmas Tree Shops,,"Engage customers in a courteous, helpful, and respectful manner, promptly and politely responds to customer inquiries and customer requests for support."
149,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
150,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
151,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
152,Warehouse Stocker - $16.00 per hour,Pine State Spirits,$16 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
153,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
154,"barista - Store# 25782, AUGUSTA JOURNAL SQUARE",Starbucks,,"Follows Starbucks operational policies and procedures, including those for cash handling and safety and security, to ensure the safety of all partners during…"
155,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
156,SALES ASSOCIATE,Dollar General,,"Operate cash register and scanner to itemize and total customer’s purchase, collect payment from customers and make change, bag merchandise, and assist…"
157,PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"Orally refers to expressing spoken ideas or facts clearly and logically when answering questions, giving instructions, and.At the level required by the job."
158,Activities Aide,Woodlands Senior Living of Hallowell,Up to $18.50 an hour,"A current, valid license to operate a vehicle in the state of Maine and a driving record that is satisfactory to the company may be required."
159,Baseball Coach,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
160,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
161,Track Coaches,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
162,KVVanDriverWaterville-,Kennebec Valley Community Action Program (KVCAP),,"Age 21 or over, have a valid Maine driver’s license, and a good driving record, then this may be.Experience as a licensed driver."
163,Cart Retrieval/Maintenance Associates,Christmas Tree Shops,,"Engage customers in a courteous, helpful, and respectful manner, promptly and politely responds to customer inquiries and customer requests for support."
164,Retail Clerk,Shaw's,,"Required to use equipment properly, follow food safety standards and guidelines as well as ensure that company policies, procedures and any state/federal laws…"
165,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
166,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
167,Warehouse Stocker - $16.00 per hour,Pine State Spirits,$16 an hour,"Clean, state of the art warehouse and technology.Onsite equipment operation training and certification available for those positions that require it."
168,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
169,"barista - Store# 25782, AUGUSTA JOURNAL SQUARE",Starbucks,,"Follows Starbucks operational policies and procedures, including those for cash handling and safety and security, to ensure the safety of all partners during…"
170,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
171,SALES ASSOCIATE,Dollar General,,"Operate cash register and scanner to itemize and total customer’s purchase, collect payment from customers and make change, bag merchandise, and assist…"
172,PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"Orally refers to expressing spoken ideas or facts clearly and logically when answering questions, giving instructions, and.At the level required by the job."
173,Activities Aide,Woodlands Senior Living of Hallowell,Up to $18.50 an hour,"A current, valid license to operate a vehicle in the state of Maine and a driving record that is satisfactory to the company may be required."
174,Baseball Coach,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
175,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
176,Track Coaches,Kennebec Intra-District Schools RSU 2,"$1,778 a month","To instruct all athletes in individual and team fundamentals, strategy, and physical training necessary for them to realize a degree of individual and team…"
177,Boiler Plant Operator,US Department of Veterans Affairs,$21.03 - $24.53 an hour,"The work requires the incumbent to make independent decisions and judgments regarding operations in combustion and pollution control, troubleshooting, equipment…"
